taxon_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Dicamptodon ensatus,Dicamptodon,,ensatus,,Eschscholtz,1833,,California Giant Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Dicamptodon tenebrosus,Dicamptodon,,tenebrosus,,Baird and Girard,1852,,Coastal Giant Salamander
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Diploglossus pleei,Diploglossus,,pleei,,Dumeril and Bibron,1839,Puerto Rican Galliwasp,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Dipsosaurus dorsalis,Dipsosaurus,,dorsalis,,Baird and Girard,1852,,Desert Iguana
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Dipsosaurus dorsalis dorsalis,Dipsosaurus,,dorsalis,dorsalis,Baird and Girard,1852,,Northern Desert Iguana
herps,,Drymarchon corais couperi,Drymarchon,,corais,couperi,,,,Eastern Indigo Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Drymarchon couperi,Drymarchon,,couperi,,Holbrook,1842,,Eastern Indigo Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Drymarchon melanurus,Drymarchon,,melanurus,,Dumeril; Bibron and Dumeril,1854,,Central American
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Drymarchon melanurus erebennus,Drymarchon,,melanurus,erebennus,Cope,1860,,Texas Indigo Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Drymobius margaritiferus,Drymobius,,margaritiferus,,Schlegel,1837,,Speckled Racer
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Drymobius margaritiferus margaritiferus,Drymobius,,margaritiferus,margaritiferus,Schlegel,1837,,Northern Speckled Racer
herps,,Elaphe emoryi,Elaphe,,emoryi,,,,,Great Plains ratsnake
herps,,Elaphe guttata,Elaphe,,guttata,,,,,Corn Snake
herps,,Elaphe guttata guttata,Elaphe,,guttata,guttata,,,,Corn snake or red ratsnake
herps,,Elaphe obsoleta,Elaphe,,obsoleta,,,,,gray rat snake
herps,,Elaphe obsoleta obsoleta,Elaphe,,obsoleta,obsoleta,,,,Black rat snake
herps,,Elaphe obsoleta quadrivittata,Elaphe,,obsoleta,quadrivittata,,,,Yellow Rat Snake
herps,,Elaphe obsoleta rossalleni,Elaphe,,obsoleta,rossalleni,,,,Everglades Rat Snake
herps,,Elaphe obsoleta unknown,Elaphe,,obsoleta,unknown,,,,
herps,,Elaphe vulpina,Elaphe,,vulpina,,,,,Western Fox Snake
herps,,Elephe spiloides,Elephe,,spiloides,,,,,Gray Rat Snake
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus antillensis,Eleutherodactylus,,antillensis,,Reinhardt and Lutken,1863,Red-eyed Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus brittoni,Eleutherodactylus,,brittoni,,Schmidt,1920,Grass Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus cochranae,Eleutherodactylus,,cochranae,,Grant,1932,Whistling Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus cooki,Eleutherodactylus,,cooki,,Grant,1932,Rock Coqui,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eleutherodactylus coqui,Eleutherodactylus,,coqui,,Thomas,1966,,Coqui
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eleutherodactylus cystignathoides,Eleutherodactylus,,cystignathoides,,Cope,1877,,Rio Grande Chirping Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eleutherodactylus cystignathoides campi,Eleutherodactylus,,cystignathoides,campi,Stejneger,1915,,Rio Grande Chirping Frog
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus eneidae [extinct?],Eleutherodactylus,,eneidae,,Rivero,1959,Eneida's Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus gryllus,Eleutherodactylus,,gryllus,,Schmidt,1920,Cricket Coqui,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eleutherodactylus guttilatus,Eleutherodactylus,,guttilatus,,Cope,1879,,Spotted Chirping Frog
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus hedricki,Eleutherodactylus,,hedricki,,Rivero,1963,Treehole Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus jasperi [extinct?],Eleutherodactylus,,jasperi,,Drewry and Jones,1976,Golden Coqui,
herps,http://www.mendeley.com/c/5682617724/g/2058663/rios-lopez-2007-a-new-species-of-palustrine-eleutherodactylus-anura-leptodactylidae-from-puerto-rico/,Eleutherodactylus juanariveroi,Eleutherodactylus,,juanariveroi,,Rios-Lopez and Thomas,2007,Plains Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus karlschmidti [extinct?],Eleutherodactylus,,karlschmidti,,Grant,1931,Web-footed Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus lentus,Eleutherodactylus,,lentus,,Cope,1862,Yellow Mottled Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus locustus,Eleutherodactylus,,locustus,,Schmidt,1920,Locust Coqui,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eleutherodactylus marnockii,Eleutherodactylus,,marnockii,,Cope,1878,,Cliff Chirping Frog
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus monensis,Eleutherodactylus,,monensis,,Meerwarth,1901,Mona Coqui,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eleutherodactylus planirostris,Eleutherodactylus,,planirostris,,Cope,1862,,Greenhouse Frog
herps,,Eleutherodactylus planirostris planirostris,Eleutherodactylus,,planirostris,planirostris,,,,Greenhouse frog
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus portoricensis,Eleutherodactylus,,portoricensis,,Schmidt,1927,Upland Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus richmondi,Eleutherodactylus,,richmondi,,Stejneger,1904,Bronze Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus unicolor,Eleutherodactylus,,unicolor,,Stejneger,1904,Dwarf Coqui,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus wightmanae,Eleutherodactylus,,wightmanae,,Smith,1920,Melodious Coqui,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria coerulea,Elgaria,,coerulea,,Wiegmann,1828,,Northern Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria coerulea coerulea,Elgaria,,coerulea,coerulea,Wiegmann,1828,,San Francisco Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria coerulea palmeri,Elgaria,,coerulea,palmeri,Stejneger,1893,,Sierra Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria coerulea principis,Elgaria,,coerulea,principis,Baird and Girard,1852,,Northwestern Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria coerulea shastensis,Elgaria,,coerulea,shastensis,Fitch,1934,,Shasta Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria kingii,Elgaria,,kingii,,Gray,1838,,Madrean Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria kingii nobilis,Elgaria,,kingii,nobilis,Baird and Girard,1852,,Arizona Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria multicarinata,Elgaria,,multicarinata,,Blainville,1835,,Southern Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria multicarinata multicarinata,Elgaria,,multicarinata,multicarinata,Blainville,1835,,California Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria multicarinata scincicauda,Elgaria,,multicarinata,scincicauda,Skilton,1849,,Oregon Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria multicarinata webbii,Elgaria,,multicarinata,webbii,Baird,1859,,San Diego Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Elgaria panamintina,Elgaria,,panamintina,,Stebbins,1958,,Panamint Alligator Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Emoia cyanura,Emoia,,cyanura,,Lesson,1830,,Copper-tailed Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Emoia impar,Emoia,,impar,,Werner,1898,,Azure-tailed Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Emydoidea blandingii,Emydoidea,,blandingii,,Holbrook,1838,,Blanding's Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii,Ensatina,,eschscholtzii,,Gray,1850,,Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii croceater,Ensatina,,eschscholtzii,croceater,Cope,1867,,Yellow-blotched Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii eschscholtzii,Ensatina,,eschscholtzii,eschscholtzii,Gray,1850,,Monterey Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii klauberi,Ensatina,,eschscholtzii,klauberi,Dunn,1929,,Large-blotched Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii oregonensis,Ensatina,,eschscholtzii,oregonensis,Girard,1856,,Oregon Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii picta,Ensatina,,eschscholtzii,picta,Wood,1940,,Painted Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii platensis,Ensatina,,eschscholtzii,platensis,Espada,1875,,Sierra Nevada Ensatina
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ensatina eschscholtzii xanthoptica,Ensatina,,eschscholtzii,xanthoptica,Stebbins,1949,,Yellow-eyed Ensatina
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Epicrates inornatus,Epicrates,,inornatus,,J.T. Reinhardt,1843,Puerto Rican Boa,
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Epicrates monensis,Epicrates,,monensis,,Zenneck,1898,Mona Boa,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eretmochelys imbricata,Eretmochelys,,imbricata,,Linnaeus,1766,,Hawksbill Sea Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eretmochelys imbricata bissa,Eretmochelys,,imbricata,bissa,Ruppell,1835,,Pacific Hawksbill Sea Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Eretmochelys imbricata imbricata,Eretmochelys,,imbricata,imbricata,Linnaeus,1766,,Atlantic Hawksbill Sea Turtle
herps,,Eumeces anthracinus,Eumeces,,anthracinus,,,,,Coal Skink
herps,,Eumeces egregius,Eumeces,,egregius,,,,,Mole Skink
herps,,Eumeces egregius lividus,Eumeces,,egregius,lividus,,,,Blue-tailed Mole Skink
herps,,Eumeces egregius onocrepis,Eumeces,,egregius,onocrepis,,,,Peninsula mole skink
