spp_id,genus,sp,subsp,state,federal status,state status,notes/additional state status,source
purfin,Carpodacus,purpureus,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
herthr,Catharus,guttatus,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
swathr,Catharus,ustulatus,,Maryland,,,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
pipplo,Charadrius,melodus,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
wilplo,Charadrius,wilsonia,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
larspa,Chondestes,grammacus,,Maryland,,Endangered/Extirpated,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
comnig,Chordeiles,minor,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
norhar,Circus,cyaneus,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
sedwre,Cistothorus,platensis,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
olsfly,Contopus,cooperi,,Maryland,,Endangered,"Historically known, unverified for 20 years",http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
comrav,Corvus,corax,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
libher,Egretta,caerulea,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
triher,Egretta,tricolor,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
aldfly,Empidonax,alnorum,,Maryland,,In need of conservation,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
leafly,Empidonax,minimus,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
commoo3,Gallinula,chloropus,,Maryland,,In need of conservation,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
gubter1,Gelochelidon,nilotica,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
ameoys,Haematopus,palliatus,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
baleag,Haliaeetus,leucocephalus,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
leabit,Ixobrychus,exilis,,Maryland,,In need of conservation,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
daejun,Junco,hyemalis,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
logshr,Lanius,ludovicianus,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
blkrai,Laterallus,jamaicensis,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
laugul,Leucophaeus,atricilla,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
swawar,Limnothlypis,swainsonii,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
hoomer,Lophodytes,cucullatus,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
eskcur,Numenius,borealis,,Maryland,,Endangered/Extirpated,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
ycnher,Nyctanassa,violacea,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
savspa,Passerculus,sandwichensis,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
brnpel,Pelecanus,occidentalis,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
recwoo,Picoides,borealis,,Maryland,,Endangered/Extirpated,SHB,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
pibgre,Podilymbus,podiceps,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
vesspa,Pooecetes,gramineus,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
sora,Porzana,carolina,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
kinrai,Rallus,elegans,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
gockin,Regulus,satrapa,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
banswa,Riparia,riparia,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
blkski,Rynchops,niger,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
rebnut,Sitta,canadensis,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
yebsap,Sphyrapicus,varius,,Maryland,,,"Historically known, unverified for 20 years",http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
dickci,Spiza,americana,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
roster,Sterna,dougallii,,Maryland,,Endangered/Extirpated,"Historically known, unverified for 20 years",http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
leater1,Sternula,antillarum,,Maryland,,Threatened,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
royter1,Thalasseus,maximus,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
santer1,Thalasseus,sandvicensis,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
bewwre,Thryomanes,bewickii,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
winwre4,Troglodytes,troglodytes,,Maryland,,,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
grpchi,Tympanuchus,cupido,,Maryland,,Endangered/Extirpated,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
brnowl,Tyto,alba,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
gowwar,Vermivora,chrysoptera,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
can_lup,Canis,lupus,,Maryland,,Endangered/Extirpated,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
lep_ame,Lepus,americanus,,Maryland,,Endangered/Extirpated,"Historically known, unverified for 20 years",http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
lyn_ruf,Lynx,rufus,,Maryland,,In need of conservation,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
mar_ame,Martes,americana,,Maryland,,Endangered/Extirpated,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
mus_niv,Mustela,nivalis,,Maryland,,In need of conservation,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
myo_lei,Myotis,leibii,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
myo_sod,Myotis,sodalis,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
neo_mag,Neotoma,magister,,Maryland,,Endangered,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
rei_hum,Reithrodontomys,humulis,,Maryland,,Endangered/Extirpated,"Historically known, unverified for 20 years",http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
sor_dis,Sorex,dispar,,Maryland,,In need of conservation,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
sor_fum,Sorex,fumeus,,Maryland,,In need of conservation,Imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
sor_lon,Sorex,longirostris,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
spi_put,Spilogale,putorius,,Maryland,,,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
syl_obs,Sylvilagus,obscurus,,Maryland,,In need of conservation,Critically imperilled,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
syn_coo,Synaptomys,cooperi,,Maryland,,,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
pipplo,Charadrius,melodus,,Kansas,,Threatened,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
kenplo1,Charadrius,alexandrinus,,Kansas,,Threatened,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
spi_put,Spilogale,putorius,,Kansas,,Threatened,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
bkcvir1,Vireo,atricapilla,,Kansas,,Endangered,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
eskcur,Numenius,borealis,,Kansas,,Endangered,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
whocra,Grus,americana,,Kansas,,Endangered,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
myo_gri,Myotis,grisescens,,Kansas,,Endangered,,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
mar_ame,Martes,americana,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ept_fus,Eptesicus,fuscus,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
myo_luc,Myotis,lucifugus,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
myo_sep,Myotis,septentrionalis,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
pipplo,Charadrius,melodus,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
snoegr,Egretta,thula,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
perfal,Falco,peregrinus,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
logshr,Lanius,ludovicianus,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
rengre,Podiceps,grisegena,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
forter,Sterna,forsteri,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
comter,Sterna,hirundo,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
bewwre,Thryomanes,bewickii,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
brnowl,Tyto,alba,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
henspa,Ammodramus,henslowii,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
reshaw,Buteo,lineatus,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
yelrai,Coturnicops,noveboracensis,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
acafly,Empidonax,virescens,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
belvir,Vireo,bellii,,Wisconsin,,Threatened,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ANCA9,Anemone,caroliniana,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ANMU,Anemone,multifida,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ASPU2,Asclepias,purpurascens,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ASAL7,Astragalus,alpinus,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ASCR2,Astragalus,crassicarpus,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ASNE2,Astragalus,neglectus,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
BOCA5,Botrychium,campestre,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
BOLU,Botrychium,lunaria,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
BOMO2,Botrychium,mormo,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CANA,Caltha,natans,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CASC5,Camassia,scilloides,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CACR8,Carex,crus-corvi,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CALA14,Carex,laevivaginata,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CALU3,Carex,lupuliformis,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CASC9,Carex,schweinitzii,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
CAAQ3,Catabrosa,aquatica,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
COCA4,Collinsonia,canadensis,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
COCH2,Conioselinum,chinense,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
DIAM,Diarrhena,americana,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ELNI,Eleocharis,nitida,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ELWO,Eleocharis,wolfii,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ELQU,Eleocharis,quadrangulata,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
ERBU,Erigenia,bulbosa,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
FIPU,Fimbristylis,puberula,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
FUPU,Fuirena,pumila,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
GELI2,Geocaulon,lividum,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
JUST,Juncus,stygius,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
LELE5,Lespedeza,leptostachya,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
LIPU,Liatris,punctata,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
LIAU2,Listera,auriculata,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
LOIN5,Lonicera,involucrata,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
MESM,Melica,smithii,,Wisconsin,,Endangered,,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
