"","taxon_id","spp_id","source_id","scientific_name","genus","subgenus","species","subspecies","authority_name","authority_year","itis_number","common_name"
"761","herps","mag_exi2","http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/","Magliophis exiguus subspadix","Magliophis",NA,"exiguus","subspadix","Schwartz",1967,"Ground Snake",NA
"762","herps","mag_exi3","http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/","Magliophis stahli","Magliophis",NA,"exiguus","stahli","Stejneger",1904,"Garden Snake",NA
"763","herps","mal_ter","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Malaclemys terrapin","Malaclemys",NA,"terrapin",NA,"Schoepff",1793,NA,"Diamond-backed Terrapin"
"764","herps","mal_ter3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Malaclemys terrapin littoralis","Malaclemys",NA,"terrapin","littoralis","Hay",1904,NA,"Texas Diamond-backed Terrapin"
"765","herps","mal_ter4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Malaclemys terrapin macrospilota","Malaclemys",NA,"terrapin","macrospilota","Hay",1904,NA,"Ornate Diamond-backed Terrapin"
"766","herps","mal_ter6","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Malaclemys terrapin rhizophorarum","Malaclemys",NA,"terrapin","rhizophorarum","Fowler",1906,NA,"Mangrove Diamond-backed"
"767","herps","mal_ter7","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Malaclemys terrapin tequesta","Malaclemys",NA,"terrapin","tequesta","Schwartz",1955,NA,"Eastern Florida Diamond-backed"
"768","herps","mal_ter8","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Malaclemys terrapin terrapin","Malaclemys",NA,"terrapin","terrapin","Schoepff",1793,NA,"Northern Diamond-backed Terrapin"
"769","herps","mas_bil",NA,"Masticophis bilineatus","Masticophis",NA,"bilineatus",NA,NA,NA,NA,"Sonora whipsnake"
"770","herps","mas_fla2",NA,"Masticophis flagellum","Masticophis",NA,"flagellum",NA,NA,NA,NA,"Coachwhip"
"771","herps","mas_fla",NA,"Masticophis flagellum flagellum","Masticophis",NA,"flagellum","flagellum",NA,NA,NA,"Eastern Coachwhip"
"772","herps","mas_tae",NA,"Masticophis taeniatus","Masticophis",NA,"taeniatus",NA,NA,NA,NA,"striped whipsnake"
"773","herps","mic_eur","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Micruroides euryxanthus","Micruroides",NA,"euryxanthus",NA,"Kennicott",1860,NA,"Sonoran Coralsnake"
"774","herps","mic_eur2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Micruroides euryxanthus euryxanthus","Micruroides",NA,"euryxanthus","euryxanthus","Kennicott",1860,NA,"Arizona Coralsnake"
"775","herps","mic_ful","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Micrurus fulvius","Micrurus",NA,"fulvius",NA,"Linnaeus",1766,NA,"Harlequin Coralsnake"
"776","herps","mic_ful2",NA,"Micrurus fulvius fulvius","Micrurus",NA,"fulvius","fulvius",NA,NA,NA,"Eastern Coral Snake"
"777","herps","mic_ten","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Micrurus tener","Micrurus",NA,"tener",NA,"Baird and Girard",1853,NA,"Texas Coralsnake"
"778","herps","mic_ten2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Micrurus tener tener","Micrurus",NA,"tener","tener","Baird and Girard",1853,NA,"Texas Coralsnake"
"779","herps","nec_ala","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus alabamensis","Necturus",NA,"alabamensis",NA,"Viosca",1937,NA,"Black Warrior River Waterdog"
"780","herps","nec_bey","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus beyeri","Necturus",NA,"beyeri",NA,"Viosca",1937,NA,"Gulf Coast Waterdog"
"781","herps","nec_cf.",NA,"Necturus cf. beyeri","Necturus",NA,"cf. beyeri",NA,NA,NA,NA,"Gulf Coast Waterdog"
"782","herps","nec_lew","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus lewisi","Necturus",NA,"lewisi",NA,"Brimley",1924,NA,"Neuse River Waterdog"
"783","herps","nec_mac","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus maculosus","Necturus",NA,"maculosus",NA,"Rafinesque",1818,NA,"Mudpuppy"
"784","herps","nec_mac3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus maculosus louisianensis","Necturus",NA,"maculosus","louisianensis","Viosca",1938,NA,"Red River Mudpuppy"
"785","herps","nec_mac2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus maculosus maculosus","Necturus",NA,"maculosus","maculosus","Rafinesque",1818,NA,"Common Mudpuppy"
"786","herps","nec_pun","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Necturus punctatus","Necturus",NA,"punctatus",NA,"Gibbes",1850,NA,"Dwarf Waterdog"
"787","herps","neo_rey",NA,"Neoseps reynoldsi","Neoseps",NA,"reynoldsi",NA,NA,NA,NA,"Sand Skink"
"788","herps","ner_cla","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia clarkii","Nerodia",NA,"clarkii",NA,"Baird and Girard",1853,NA,"Saltmarsh Watersnake"
"789","herps","ner_cla2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia clarkii clarkii","Nerodia",NA,"clarkii","clarkii","Baird and Girard",1853,NA,"Gulf Saltmarsh Watersnake"
"790","herps","ner_cla3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia clarkii compressicauda","Nerodia",NA,"clarkii","compressicauda","Kennicott",1860,NA,"Mangrove Saltmarsh"
"791","herps","ner_cla4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia clarkii taeniata","Nerodia",NA,"clarkii","taeniata","Cope",1895,NA,"Atlantic Saltmarsh Watersnake"
"792","herps","ner_cyc","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia cyclopion","Nerodia",NA,"cyclopion",NA,"Dumeril; Bibron and Dumeril",1854,NA,"Mississippi Green"
"793","herps","ner_ery","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia erythrogaster","Nerodia",NA,"erythrogaster",NA,"Forster",1771,NA,"Plain-bellied Watersnake"
"794","herps","ner_ery2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia erythrogaster erythrogaster","Nerodia",NA,"erythrogaster","erythrogaster","Forster",1771,NA,"Red-bellied Watersnake"
"795","herps","ner_ery3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia erythrogaster flavigaster","Nerodia",NA,"erythrogaster","flavigaster","Conant",1949,NA,"Yellow-bellied Watersnake"
"796","herps","ner_ery4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia erythrogaster neglecta","Nerodia",NA,"erythrogaster","neglecta","Conant",1949,NA,"Copper-bellied Watersnake"
"797","herps","ner_ery5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia erythrogaster transversa","Nerodia",NA,"erythrogaster","transversa","Hallowell",1852,NA,"Blotched Watersnake"
"798","herps","ner_fas","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia fasciata","Nerodia",NA,"fasciata",NA,"Linnaeus",1766,NA,"Southern Watersnake"
"799","herps","ner_fas2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia fasciata confluens","Nerodia",NA,"fasciata","confluens","Blanchard",1923,NA,"Broad Banded Watersnake"
"800","herps","ner_fas3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia fasciata fasciata","Nerodia",NA,"fasciata","fasciata","Linnaeus",1766,NA,"Banded Watersnake"
"801","herps","ner_fas4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia fasciata pictiventris","Nerodia",NA,"fasciata","pictiventris","Cope",1895,NA,"Florida Watersnake"
"802","herps","ner_flo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia floridana","Nerodia",NA,"floridana",NA,"Goff",1936,NA,"Florida Green Watersnake"
"803","herps","ner_har","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia harteri","Nerodia",NA,"harteri",NA,"Trapido",1941,NA,"Brazos River Watersnake"
"804","herps","ner_pau","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia paucimaculata","Nerodia",NA,"paucimaculata",NA,"Tinkle and Conant",1961,NA,"Concho Watersnake"
"805","herps","ner_rho","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia rhombifer","Nerodia",NA,"rhombifer",NA,"Hallowell",1852,NA,"Diamond-backed Watersnake"
"806","herps","ner_rho2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia rhombifer rhombifer","Nerodia",NA,"rhombifer","rhombifer","Hallowell",1852,NA,"Northern Diamond-backed"
"807","herps","ner_sip6",NA,"Nerodia s. sipedon","Nerodia",NA,"s.","sipedon",NA,NA,NA,"Northern Water Snake"
"808","herps","ner_sip","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia sipedon","Nerodia",NA,"sipedon",NA,"Linnaeus",1758,NA,"Northern Watersnake"
"809","herps","ner_sip2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia sipedon insularum","Nerodia",NA,"sipedon","insularum","Conant and Clay",1937,NA,"Lake Erie Watersnake"
"810","herps","ner_sip3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia sipedon pleuralis","Nerodia",NA,"sipedon","pleuralis","Cope",1892,NA,"Midland Watersnake"
"811","herps","ner_sip4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia sipedon sipedon","Nerodia",NA,"sipedon","sipedon","Linnaeus",1758,NA,"Common Watersnake"
"812","herps","ner_sip5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia sipedon williamengelsi","Nerodia",NA,"sipedon","williamengelsi","Conant and Lazell",1973,NA,"Carolina Watersnake"
"813","herps","ner_tax","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Nerodia taxispilota","Nerodia",NA,"taxispilota",NA,"Holbrook",1838,NA,"Brown Watersnake"
"814","herps","ner_tax2",NA,"Nerodia taxpilota","Nerodia",NA,"taxpilota",NA,NA,NA,NA,"Brown Water Snake"
"815","herps","not_vir6",NA,"Notophtalmus viridescens","Notophtalmus",NA,"viridescens",NA,NA,NA,NA,"Red-spotted Newt"
"816","herps","not_mer","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus meridionalis","Notophthalmus",NA,"meridionalis",NA,"Cope",1880,NA,"Black-spotted Newt"
"817","herps","not_mer2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus meridionalis meridionalis","Notophthalmus",NA,"meridionalis","meridionalis","Cope",1880,NA,"Texas Black-spotted Newt"
"818","herps","not_per","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus perstriatus","Notophthalmus",NA,"perstriatus",NA,"Bishop",1941,NA,"Striped Newt"
"819","herps","not_vir","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus viridescens","Notophthalmus",NA,"viridescens",NA,"Rafinesque",1820,NA,"Eastern Newt"
"820","herps","not_vir2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus viridescens dorsalis","Notophthalmus",NA,"viridescens","dorsalis","Harlan",1828,NA,"Broken-striped Newt"
"821","herps","not_vir3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus viridescens louisianensis","Notophthalmus",NA,"viridescens","louisianensis","Wolterstorff",1914,NA,"Central Newt"
"822","herps","not_vir4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus viridescens piaropicola","Notophthalmus",NA,"viridescens","piaropicola","Schwartz and Duellman",1952,NA,"Peninsula Newt"
"823","herps","not_vir5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Notophthalmus viridescens viridescens","Notophthalmus",NA,"viridescens","viridescens","Rafinesque",1820,NA,"Red-spotted Newt"
"824","herps","oll_alv","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ollotis alvaria","Ollotis",NA,"alvaria",NA,"Girard",1859,NA,"Sonoran Desert Toad"
"825","herps","oll_neb","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ollotis nebulifer","Ollotis",NA,"nebulifer",NA,"Girard",1854,NA,"Gulf Coast Toad"
"826","herps","oph_aes","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Opheodrys aestivus","Opheodrys",NA,"aestivus",NA,"Linnaeus",1766,NA,"Rough Greensnake"
"827","herps","oph_aes2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Opheodrys aestivus aestivus","Opheodrys",NA,"aestivus","aestivus","Linnaeus",1766,NA,"Northern Rough Greensnake"
"828","herps","oph_aes3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Opheodrys aestivus carinatus","Opheodrys",NA,"aestivus","carinatus","Grobman",1984,NA,"Florida Rough Greensnake"
"829","herps","oph_ver","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Opheodrys vernalis","Opheodrys",NA,"vernalis",NA,"Harlan",1827,NA,"Smooth Greensnake"
"830","herps","oph_att","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ophisaurus attenuatus","Ophisaurus",NA,"attenuatus",NA,"Cope",1880,NA,"Slender Glass Lizard"
"831","herps","oph_att2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ophisaurus attenuatus attenuatus","Ophisaurus",NA,"attenuatus","attenuatus","Cope",1880,NA,"Western Slender Glass Lizard"
"832","herps","oph_att3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ophisaurus attenuatus longicaudus","Ophisaurus",NA,"attenuatus","longicaudus","McConkey",1952,NA,"Eastern Slender Glass Lizard"
"833","herps","oph_com","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ophisaurus compressus","Ophisaurus",NA,"compressus",NA,"Cope",1900,NA,"Island Glass Lizard"
"834","herps","oph_mim","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ophisaurus mimicus","Ophisaurus",NA,"mimicus",NA,"Palmer",1987,NA,"Mimic Glass Lizard"
"835","herps","oph_ven","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ophisaurus ventralis","Ophisaurus",NA,"ventralis",NA,"Linnaeus",1766,NA,"Eastern Glass Lizard"
"836","herps","ost_sep","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Osteopilus septentrionalis","Osteopilus",NA,"septentrionalis",NA,"Dumeril and Bibron",1841,NA,"Cuban Treefrog"
"837","herps","oxy_aen","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Oxybelis aeneus","Oxybelis",NA,"aeneus",NA,"Wagler",1824,NA,"Brown Vinesnake"
"838","herps","pal_ste","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Palea steindachneri","Palea",NA,"steindachneri",NA,"Siebenrock",1906,NA,"Wattle-necked Softshell"
"839","herps","pan_all","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis alleghaniensis","Pantherophis",NA,"alleghaniensis",NA,"Holbrook",1836,NA,"Eastern Ratsnake"
"840","herps","pan_all2",NA,"Pantherophis allegheniensis","Pantherophis",NA,"allegheniensis",NA,NA,NA,NA,"Eastern Ratsnake"
"841","herps","pan_bai","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis bairdi","Pantherophis",NA,"bairdi",NA,"Yarrow",1880,NA,"Baird's Ratsnake"
"842","herps","pan_emo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis emoryi","Pantherophis",NA,"emoryi",NA,"Baird and Girard",1853,NA,"Great Plains Ratsnake"
"843","herps","pan_glo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis gloydi","Pantherophis",NA,"gloydi",NA,"Conant",1940,NA,"Eastern Foxsnake"
"844","herps","pan_gut","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis guttatus","Pantherophis",NA,"guttatus",NA,"Linnaeus",1766,NA,"Red Cornsnake"
"845","herps","pan_gut2",NA,"Pantherophis guttatus guttatus","Pantherophis",NA,"guttatus","guttatus",NA,NA,NA,"Corn snake"
"846","herps","pan_obs","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis obsoletus","Pantherophis",NA,"obsoletus",NA,"Say",1823,NA,"Texas Ratsnake"
"847","herps","pan_slo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis slowinskii","Pantherophis",NA,"slowinskii",NA,"Burbrink",2002,NA,"Slowinski's Cornsnake"
"848","herps","pan_spi","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis spiloides","Pantherophis",NA,"spiloides",NA,"Dumeril; Bibron and Dumeril",1854,NA,"Gray Ratsnake"
"849","herps","pan_vul","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pantherophis vulpinus","Pantherophis",NA,"vulpinus",NA,"Baird and Girard",1853,NA,"Western Foxsnake"
"850","herps","pel_pla","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pelamis platurus","Pelamis",NA,"platurus",NA,"Linnaeus",1766,NA,"Yellow-bellied Seasnake"
"851","herps","pel_sin","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Pelodiscus sinensis","Pelodiscus",NA,"sinensis",NA,"Weigman",1835,NA,"Chinese Softshell"
"852","herps","pel_lem","http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/","Peltophryne lemur","Peltophryne",NA,"lemur",NA,"Cope",1869,"Puerto Rican Crested Toad ",NA
"853","herps","pel3.sp.","http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/","Peltophryne sp.","Peltophryne",NA,"sp.",NA,"Fitzinger",1843,NA,NA
"854","herps","pse_fer3",NA,"Pesudacris feriarum","Pesudacris",NA,"feriarum",NA,NA,NA,NA,"Upland Chorus Frog"
"855","herps","pet_mea","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Petrosaurus mearnsi","Petrosaurus",NA,"mearnsi",NA,"Stejneger",1894,NA,"Banded Rock Lizard"
