taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,nebacu2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria acuta quileute,Nebria,,acuta,quileute,Kavanaugh,1979,,,
beetle,nebacu3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria acuta sonorae,Nebria,,acuta,sonorae,Kavanaugh,1981,,,
beetle,nebpiu2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria piute sevieri,Nebria,,piute,sevieri,Kavanaugh,1984,,,
beetle,nebpiu3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria piute utahensis,Nebria,,piute,utahensis,Kavanaugh,1979,,,
beetle,nebsah1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria sahlbergii modoc,Nebria,,sahlbergii,modoc,Kavanaugh,1979,,,
beetle,nebsah3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria sahlbergii triad,Nebria,,sahlbergii,triad,Kavanaugh,1979,,,
beetle,penfla2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pentagonica flavipes flavipes,Pentagonica,,flavipes,flavipes,LeConte,1853,,,
beetle,penfla3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pentagonica flavipes picipes,Pentagonica,,flavipes,picipes,Darlington,1935,,,
beetle,ploama1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Plochionus amandus amandus,Plochionus,,amandus,amandus,Newman,1840,,,
beetle,ploama2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Plochionus amandus discoideus,Plochionus,,amandus,discoideus,LeConte,1880,,,
beetle,ploama3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Plochionus amandus vittatus,Plochionus,,amandus,vittatus,LeConte,1844,,,
beetle,psecil1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus ciliaris ciliaris,Pseudanophthalmus,,ciliaris,ciliaris,Valentine,1937,,,
beetle,psecil2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus ciliaris colemanensis,Pseudanophthalmus,,ciliaris,colemanensis,Barr,1959,,,
beetle,psecil3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus ciliaris orlindae,Pseudanophthalmus,,ciliaris,orlindae,Barr,1959,,,
beetle,pseshi1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus shilohensis boonensis,Pseudanophthalmus,,shilohensis,boonensis,Krekeler,1958,,,
beetle,pseshi2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus shilohensis mayfieldensis,Pseudanophthalmus,,shilohensis,mayfieldensis,Krekeler,1958,,,
beetle,pseshi3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus shilohensis shilohensis,Pseudanophthalmus,,shilohensis,shilohensis,Krekeler,1958,,,
beetle,ptebry3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus bryantoides,Pterostichus,,bryantoides,,Ball,1962,110550,,
beetle,ptecar2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus carolinus carolinus,Pterostichus,,carolinus,carolinus,Darlington,1931,,,
beetle,ptecar3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus carolinus fumorum,Pterostichus,,carolinus,fumorum,Darlington,1931,,,
beetle,rhaspe1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine specus crinicollis,Rhadine,,specus,crinicollis,Barr,1974,,,
beetle,rhaspe2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine specus gentilis,Rhadine,,specus,gentilis,Barr,1974,,,
beetle,rhaspe3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine specus specus,Rhadine,,specus,specus,Barr,1960,,,
beetle,rhasub2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine subterranea mitchelli,Rhadine,,subterranea,mitchelli,Barr,1974,,,
beetle,rhaten1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine tenebrosa mckenziei,Rhadine,,tenebrosa,mckenziei,Barr,1974,,,
beetle,rhaten2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine tenebrosa tenebrosa,Rhadine,,tenebrosa,tenebrosa,Barr,1960,,,
beetle,scarid1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus ridingsii intermedius,Scaphinotus,,ridingsii,intermedius,Valentine,1935,,,
beetle,scarid2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus ridingsii monongahelae,Scaphinotus,,ridingsii,monongahelae,Leng,1917,,,
beetle,scarid3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus ridingsii ridingsii,Scaphinotus,,ridingsii,ridingsii,Bland,1863,,,
beetle,sphnit1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Sphaeroderus nitidicollis brevoorti,Sphaeroderus,,nitidicollis,brevoorti,LeConte,1848,,,
beetle,sphste1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Sphaeroderus stenostomus aequalis,Sphaeroderus,,stenostomus,aequalis,Casey,1920,,,
beetle,sphste2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Sphaeroderus stenostomus lecontei,Sphaeroderus,,stenostomus,lecontei,Dejean,1826,,,
beetle,sphste3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Sphaeroderus stenostomus stenostomus,Sphaeroderus,,stenostomus,stenostomus,Weber,1801,,,
beetle,treluc1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus luculentus luculentus,Trechus,,luculentus,luculentus,Barr,1962,,,
beetle,treluc2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus luculentus unicoi,Trechus,,luculentus,unicoi,Barr,1979,,,
beetle,treluc3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus luculentus wayahensis,Trechus,,luculentus,wayahensis,Barr,1979,,,
beetle,tresch1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus schwarzi saludae,Trechus,,schwarzi,saludae,Barr,1979,,,
beetle,tresch2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus schwarzi schwarzi,Trechus,,schwarzi,schwarzi,Jeannel,1931,,,
beetle,tresch3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus schwarzi scopulosus,Trechus,,schwarzi,scopulosus,Barr,1979,,,
beetle,blafra1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia fracta,Blackburnia,,fracta,,Sharp,1903,,,
beetle,blafra2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia fractistriata,Blackburnia,,fractistriata,,Perkins,1917,,,
beetle,blafra3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia fraterna,Blackburnia,,fraterna,,Blackburn,1877,,,
beetle,blafra4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia fraudator,Blackburnia,,fraudator,,Sharp,1903,,,
beetle,chlser1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius sericeus regularis,Chlaenius,,sericeus,regularis,LeConte,1851,,,
beetle,chlser2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius sericeus sericeus,Chlaenius,,sericeus,sericeus,Forster,1771,,,
beetle,chlser3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius sericeus sierricola,Chlaenius,,sericeus,sierricola,Casey,1914,,,
beetle,chlser4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius sericeus viridifrons,Chlaenius,,sericeus,viridifrons,Eschscholtz,1833,,,
beetle,cicful1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela fulgida fulgida,Cicindela,,fulgida,fulgida,Say,1823,697806,,
beetle,cicful4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela fulgida westbournei,Cicindela,,fulgida,westbournei,Calder,1922,697809,,
beetle,cicnig2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela nigrocoerulea bowditchi,Cicindela,,nigrocoerulea,bowditchi,Leng,1902,697853,,
beetle,cicnig3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela nigrocoerulea nigrocoerulea,Cicindela,,nigrocoerulea,nigrocoerulea,LeConte,1848,697854,,
beetle,cicnig4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela nigrocoerulea subtropica,Cicindela,,nigrocoerulea,subtropica,Vogt,1949,697855,,
beetle,cicobs1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela obsoleta neojuvenilis,Cicindela,,obsoleta,neojuvenilis,Vogt,1949,697856,,
beetle,cicobs2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela obsoleta obsoleta,Cicindela,,obsoleta,obsoleta,Say,1823,697857,,
beetle,cicobs3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela obsoleta santaclarae,Cicindela,,obsoleta,santaclarae,Bates,1890,697858,,
beetle,cicobs4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela obsoleta vulturina,Cicindela,,obsoleta,vulturina,LeConte,1853,697859,,
beetle,cicore1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela oregona guttifera,Cicindela,,oregona,guttifera,LeConte,1857,697862,,
beetle,cicore2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela oregona maricopa,Cicindela,,oregona,maricopa,Leng,1902,697863,,
beetle,cicore3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela oregona navajoensis,Cicindela,,oregona,navajoensis,VanDyke,1947,697864,,
beetle,cicore4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela oregona oregona,Cicindela,,oregona,oregona,LeConte,1857,697865,,
beetle,cicpol1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela politula barbaraannae,Cicindela,,politula,barbaraannae,Sumlin,1976,,,
beetle,cicpol2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela politula petrophila,Cicindela,,politula,petrophila,Sumlin,1985,697876,,
beetle,cicpol3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela politula politula,Cicindela,,politula,politula,LeConte,1875,697877,,
beetle,cicpol4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela politula viridimonticola,Cicindela,,politula,viridimonticola,Gage,1988,697878,,
beetle,dicdil1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus dilatatus dilatatus,Dicaelus,,dilatatus,dilatatus,Say,1823,,,
beetle,dicdil2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus dilatatus sinuatus,Dicaelus,,dilatatus,sinuatus,Ball,1959,,,
beetle,dicdil3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicheirus dilatatus angulatus,Dicheirus,,dilatatus,angulatus,Casey,1914,,,
beetle,dicdil4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicheirus dilatatus dilatatus,Dicheirus,,dilatatus,dilatatus,Dejean,1829,,,
beetle,dicpur1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus purpuratus darlingtoni,Dicaelus,,purpuratus,darlingtoni,Fall,1932,,,
beetle,dicpur2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus purpuratus purpuratus,Dicaelus,,purpuratus,purpuratus,Bonelli,1813,,,
beetle,dicpur3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus purpuratus quadratus,Dicaelus,,purpuratus,quadratus,LeConte,1848,,,
beetle,dicpur4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus purpuratus splendidus,Dicaelus,,purpuratus,splendidus,Say,1823,,,
beetle,neatel1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Neaphaenops tellkampfii henroti,Neaphaenops,,tellkampfii,henroti,Jeannel,1949,,,
beetle,neatel2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Neaphaenops tellkampfii meridionalis,Neaphaenops,,tellkampfii,meridionalis,Barr,1959,,,
beetle,neatel3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Neaphaenops tellkampfii tellkampfii,Neaphaenops,,tellkampfii,tellkampfii,Erichson,1844,,,
beetle,neatel4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Neaphaenops tellkampfii viator,Neaphaenops,,tellkampfii,viator,Barr,1979,,,
beetle,nebark1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria arkansana arkansana,Nebria,,arkansana,arkansana,Casey,1913,,,
beetle,nebark2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria arkansana edwardsi,Nebria,,arkansana,edwardsi,Kavanaugh,1979,,,
beetle,nebark3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria arkansana fragilis,Nebria,,arkansana,fragilis,Casey,1924,,,
beetle,nebark4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria arkansana oowah,Nebria,,arkansana,oowah,Kavanaugh,1979,,,
beetle,nebmea1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria meanyi giulianii,Nebria,,meanyi,giulianii,Kavanaugh,1981,,,
beetle,nebmea2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria meanyi lamarckensis,Nebria,,meanyi,lamarckensis,Kavanaugh,1979,,,
beetle,nebmea4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria meanyi sylvatica,Nebria,,meanyi,sylvatica,Kavanaugh,1979,,,
beetle,treadu1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus aduncus aduncus,Trechus,,aduncus,aduncus,Barr,1962,,,
beetle,treadu2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus aduncus coweensis,Trechus,,aduncus,coweensis,Barr,1979,,,
beetle,treadu3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus aduncus howellae,Trechus,,aduncus,howellae,Barr,1979,,,
beetle,treadu4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus aduncus toxawayi,Trechus,,aduncus,toxawayi,Barr,1979,,,
beetle,trehyd1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus hydropicus avus,Trechus,,hydropicus,avus,Barr,1962,,,
beetle,trehyd2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus hydropicus beutenmuelleri,Trechus,,hydropicus,beutenmuelleri,Jeannel,1931,,,
beetle,trehyd3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Trechus hydropicus canus,Trechus,,hydropicus,canus,Barr,1962,,,
beetle,bemqua3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion quadrimaculatum dubitans,Bembidion,,quadrimaculatum,dubitans,LeConte,1852,,,
beetle,bemqua4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion quadrimaculatum oppositum,Bembidion,,quadrimaculatum,oppositum,Say,1823,,,
beetle,cicfor1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela formosa formosa,Cicindela,,formosa,formosa,Say,1817,697800,,
beetle,cicfor2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela formosa generosa,Cicindela,,formosa,generosa,Dejean,1831,697801,,
beetle,cicfor3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela formosa gibsoni,Cicindela,,formosa,gibsoni,Brown,1940,697802,,
beetle,cicfor5,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela formosa rutilovirescens,Cicindela,,formosa,rutilovirescens,Rumpp,1986,697805,,
beetle,ciclim2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela limbata hyperborea,Cicindela,,limbata,hyperborea,LeConte,1863,697836,,
beetle,ciclim3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela limbata labradorensis,Cicindela,,limbata,labradorensis,Johnson,1990,697837,,
beetle,ciclim4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela limbata limbata,Cicindela,,limbata,limbata,Say,1823,697838,,
beetle,ciclim5,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela limbata nympha,Cicindela,,limbata,nympha,Casey,1913,697839,,
beetle,cicpur1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela purpurea audubonii,Cicindela,,purpurea,audubonii,LeConte,1845,697885,,
beetle,cicpur2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela purpurea cimarrona,Cicindela,,purpurea,cimarrona,LeConte,1868,697886,,
beetle,cicpur3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela purpurea hatchi,Cicindela,,purpurea,hatchi,Leffler,1980,697887,,
beetle,cicpur4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela purpurea lauta,Cicindela,,purpurea,lauta,Casey,1897,697888,,
beetle,cicpur5,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela purpurea purpurea,Cicindela,,purpurea,purpurea,Olivier,1790,697889,,
beetle,cylcin1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera cinctipennis cinctipennis,Cylindera,,cinctipennis,cinctipennis,Leconte,1848,,,
beetle,cylcin2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera cinctipennis continua,Cylindera,,cinctipennis,continua,Knaus,1922,,,
beetle,cylcin3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera cinctipennis imperfecta,Cylindera,,cinctipennis,imperfecta,LeConte,1851,,,
beetle,cylcin4,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera cinctipennis kaibabensis,Cylindera,,cinctipennis,kaibabensis,Johnson,1990,,,
beetle,cylcin5,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cylindera cinctipennis lunalonga,Cylindera,,cinctipennis,lunalonga,Schaup,1884,,,
beetle,psehor1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus horni abditus,Pseudanophthalmus,,horni,abditus,Krekeler,1973,,,
beetle,psehor2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus horni caecus,Pseudanophthalmus,,horni,caecus,Krekeler,1973,,,
beetle,psehor3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus horni horni,Pseudanophthalmus,,horni,horni,Garman,1892,,,
beetle,scauni1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus unicolor floridanus,Scaphinotus,,unicolor,floridanus,Leng,1915,,,
