taxon_id, spp_id, source_id, scientific_name, common_name, order_name, family_name
bird,blcapa1,ebird,Apalis nigriceps,Black-capped Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bltapa1,ebird,Apalis jacksoni,Black-throated Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,whwapa1,ebird,Apalis chariessa,White-winged Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,masapa1,ebird,Apalis binotata,Masked Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,blfapa1,ebird,Apalis personata,Black-faced Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yebapa1,ebird,Apalis flavida,Yellow-breasted Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rudapa1,ebird,Apalis ruddi,Rudd's Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,shaapa2,ebird,Apalis sharpii,Sharpe's Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,butapa1,ebird,Apalis rufogularis,Buff-throated Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bamapa1,ebird,Apalis bamendae,Bamenda Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gosapa1,ebird,Apalis goslingi,Gosling's Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chtapa1,ebird,Apalis porphyrolaema,Chestnut-throated Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chaapa1,ebird,Apalis chapini,Chapin's Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,blhapa1,ebird,Apalis melanocephala,Black-headed Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chiapa1,ebird,Apalis chirindensis,Chirinda Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gryapa1,ebird,Apalis cinerea,Gray Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,brhapa1,ebird,Apalis alticola,Brown-headed Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,karapa1,ebird,Apalis karamojae,Karamoja Apalis,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,grbcam1,ebird,Camaroptera brachyura,Green-backed Camaroptera,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yebcam1,ebird,Camaroptera superciliaris,Yellow-browed Camaroptera,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,olgcam1,ebird,Camaroptera chloronota,Olive-green Camaroptera,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,refwar2,ebird,Urorhipis rufifrons,Red-fronted Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,miowrw1,ebird,Calamonastes undosus,Miombo Wren-Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,grywrw1,ebird,Calamonastes simplex,Gray Wren-Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bawwar1,ebird,Calamonastes fasciolatus,Barred Wren-Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,kopwar1,ebird,Euryptila subcinnamomea,Kopje Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,silpri2,ebird,Schistolais leontica,Sierra Leone Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,whcpri2,ebird,Schistolais leucopogon,White-chinned Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,afrtai2,ebird,Artisornis metopias,African Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,lobtai1,ebird,Artisornis moreaui,Long-billed Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ruewar2,ebird,Malcorus pectoralis,Rufous-eared Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rwgwar2,ebird,Drymocichla incana,Red-winged Gray Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,grnlon1,ebird,Urolais epichlorus,Green Longtail,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,crilon1,ebird,Spiloptila clamans,Cricket Longtail,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,refcis1,ebird,Cisticola erythrops,Red-faced Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,sincis1,ebird,Cisticola cantans,Singing Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,whicis1,ebird,Cisticola lateralis,Whistling Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chacis1,ebird,Cisticola anonymus,Chattering Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,tricis1,ebird,Cisticola woosnami,Trilling Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bubcis1,ebird,Cisticola bulliens,Bubbling Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chucis1,ebird,Cisticola chubbi,Chubb's Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,huncis1,ebird,Cisticola hunteri,Hunter's Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bllcis1,ebird,Cisticola nigriloris,Black-lored Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rolcis2,ebird,Cisticola aberrans,Rock-loving Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,borcis1,ebird,Cisticola bodessa,Boran Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ratcis1,ebird,Cisticola chiniana,Rattling Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ashcis1,ebird,Cisticola cinereolus,Ashy Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,repcis1,ebird,Cisticola ruficeps,Red-pate Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,dorcis1,ebird,Cisticola dorsti,Dorst's Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,grycis1,ebird,Cisticola rufilatus,Gray Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rehcis2,ebird,Cisticola subruficapilla,Red-headed Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,waicis1,ebird,Cisticola lais,Wailing Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,tarcis1,ebird,Cisticola restrictus,Tana River Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chucis2,ebird,Cisticola njombe,Churring Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,wincis1,ebird,Cisticola galactotes,Winding Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,chicis1,ebird,Cisticola pipiens,Chirping Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,carcis1,ebird,Cisticola carruthersi,Carruthers's Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,tincis1,ebird,Cisticola tinniens,Tinkling Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,stocis1,ebird,Cisticola robustus,Stout Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,crocis1,ebird,Cisticola natalensis,Croaking Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,pipcis2,ebird,Cisticola fulvicapilla,Piping Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,abecis1,ebird,Cisticola aberdare,Aberdare Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,tabcis1,ebird,Cisticola angusticauda,Tabora Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,sltcis1,ebird,Cisticola melanurus,Slender-tailed Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,sifcis1,ebird,Cisticola brachypterus,Siffling Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rufcis1,ebird,Cisticola rufus,Rufous Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,foxcis1,ebird,Cisticola troglodytes,Foxy Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,tincis3,ebird,Cisticola nana,Tiny Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,zitcis1,ebird,Cisticola juncidis,Zitting Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,soccis1,ebird,Cisticola haesitatus,Socotra Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,madcis2,ebird,Cisticola cherina,Madagascar Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,descis1,ebird,Cisticola aridulus,Desert Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,clocis1,ebird,Cisticola textrix,Cloud Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,blncis1,ebird,Cisticola eximius,Black-necked Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,clscis1,ebird,Cisticola dambo,Cloud-scraping Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,pepcis1,ebird,Cisticola brunnescens,Pectoral-patch Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,paccis1,ebird,Cisticola cinnamomeus,Pale-crowned Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,wiscis1,ebird,Cisticola ayresii,Wing-snapping Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gohcis1,ebird,Cisticola exilis,Golden-headed Cisticola,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,socwar2,ebird,Incana incanus,Socotra Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,oriwar2,ebird,Hypergerus atriceps,Oriole Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gycwar3,ebird,Eminia lepida,Gray-capped Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bkcruw1,ebird,Bathmocercus cerviniventris,Black-capped Rufous-Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bkfruw1,ebird,Bathmocercus rufus,Black-faced Rufous-Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,mrmwar1,ebird,Bathmocercus winifredae,Mrs. Moreau's Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bubwar2,ebird,Phyllolais pulchella,Buff-bellied Warbler,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,comtai1,ebird,Orthotomus sutorius,Common Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,dantai1,ebird,Orthotomus atrogularis,Dark-necked Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,phitai1,ebird,Orthotomus castaneiceps,Philippine Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ruftai1,ebird,Orthotomus frontalis,Rufous-fronted Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gybtai1,ebird,Orthotomus derbianus,Gray-backed Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ruttai1,ebird,Orthotomus sericeus,Rufous-tailed Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ashtai1,ebird,Orthotomus ruficeps,Ashy Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,olbtai1,ebird,Orthotomus sepium,Olive-backed Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yebtai1,ebird,Orthotomus samarensis,Yellow-breasted Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,whbtai1,ebird,Orthotomus nigriceps,White-browed Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,whetai1,ebird,Orthotomus cinereiceps,White-eared Tailorbird,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ruvpri1,ebird,Prinia burnesii,Rufous-vented Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,swapri1,ebird,Prinia cinerascens,Swamp Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,strpri2,ebird,Prinia crinigera,Striated Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bropri1,ebird,Prinia polychroa,Brown Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,hilpri1,ebird,Prinia atrogularis,Black-throated Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,hilpri2,ebird,Prinia superciliaris,Hill Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gycpri1,ebird,Prinia cinereocapilla,Gray-crowned Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rufpri2,ebird,Prinia buchanani,Rufous-fronted Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rufpri1,ebird,Prinia rufescens,Rufescent Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,gybpri1,ebird,Prinia hodgsonii,Gray-breasted Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bawpri1,ebird,Prinia familiaris,Bar-winged Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,grapri1,ebird,Prinia gracilis,Graceful Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,junpri1,ebird,Prinia sylvatica,Jungle Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yebpri1,ebird,Prinia flaviventris,Yellow-bellied Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,ashpri1,ebird,Prinia socialis,Ashy Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,tafpri1,ebird,Prinia subflava,Tawny-flanked Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,plapri1,ebird,Prinia inornata,Plain Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,palpri1,ebird,Prinia somalica,Pale Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rivpri1,ebird,Prinia fluviatilis,River Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,blcpri1,ebird,Prinia flavicans,Black-chested Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,karpri1,ebird,Prinia maculosa,Karoo Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,drapri1,ebird,Prinia hypoxantha,Drakensberg Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,nampri1,ebird,Prinia substriata,Namaqua Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,satpri1,ebird,Prinia molleri,Sao Tome Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,robpri1,ebird,Prinia robertsi,Roberts's Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,banpri1,ebird,Prinia bairdii,Banded Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rewpri1,ebird,Prinia erythroptera,Red-winged Prinia,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,salere1,ebird,Eremomela salvadorii,Salvadori's Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yevere1,ebird,Eremomela flavicrissalis,Yellow-vented Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yebere1,ebird,Eremomela icteropygialis,Yellow-bellied Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,senere1,ebird,Eremomela pusilla,Senegal Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,grbere1,ebird,Eremomela canescens,Green-backed Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,greere1,ebird,Eremomela scotops,Greencap Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,yerere1,ebird,Eremomela gregalis,Yellow-rumped Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,rucere1,ebird,Eremomela badiceps,Rufous-crowned Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,turere1,ebird,Eremomela turneri,Turner's Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,blnere1,ebird,Eremomela atricollis,Black-necked Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,bunere1,ebird,Eremomela usticollis,Burnt-neck Eremomela,Passeriformes,Cisticolidae (Cisticolas and Allies)
bird,abycat1,ebird,Parophasma galinieri,Abyssinian Catbird,Passeriformes,Sylviidae (Old World Warblers)
bird,fitmyz1,ebird,Myzornis pyrrhoura,Fire-tailed Myzornis,Passeriformes,Sylviidae (Old World Warblers)
bird,afhbab1,ebird,Pseudoalcippe abyssinica,African Hill Babbler,Passeriformes,Sylviidae (Old World Warblers)
bird,busbla1,ebird,Lioptilus nigricapillus,Bush Blackcap,Passeriformes,Sylviidae (Old World Warblers)
bird,dohthb1,ebird,Horizorhinus dohrni,Dohrn's Thrush-Babbler,Passeriformes,Sylviidae (Old World Warblers)
bird,yemwar1,ebird,Sylvia buryi,Yemen Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,blackc1,ebird,Sylvia atricapilla,Blackcap,Passeriformes,Sylviidae (Old World Warblers)
bird,garwar1,ebird,Sylvia borin,Garden Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,barwar1,ebird,Sylvia nisoria,Barred Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,smawhi1,ebird,Sylvia minula,Small Whitethroat,Passeriformes,Sylviidae (Old World Warblers)
bird,marwhi1,ebird,Sylvia margelanica,Margelanic Whitethroat,Passeriformes,Sylviidae (Old World Warblers)
bird,humwhi1,ebird,Sylvia althaea,Hume's Whitethroat,Passeriformes,Sylviidae (Old World Warblers)
bird,weowar2,ebird,Sylvia hortensis,Western Orphean Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,eaowar2,ebird,Sylvia crassirostris,Eastern Orphean Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,asdwar1,ebird,Sylvia nana,Asian Desert Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,grewhi1,ebird,Sylvia communis,Greater Whitethroat,Passeriformes,Sylviidae (Old World Warblers)
bird,leswhi1,ebird,Sylvia curruca,Lesser Whitethroat,Passeriformes,Sylviidae (Old World Warblers)
bird,afdwar1,ebird,Sylvia deserti,African Desert Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,reswar1,ebird,Sylvia leucomelaena,Red Sea Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,cypwar1,ebird,Sylvia melanothorax,Cyprus Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,menwar1,ebird,Sylvia mystacea,Menetries's Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,spewar2,ebird,Sylvia conspicillata,Spectacled Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,triwar1,ebird,Sylvia deserticola,Tristram's Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,darwar1,ebird,Sylvia undata,Dartford Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,marwar1,ebird,Sylvia sarda,Marmora's Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,balwar1,ebird,Sylvia balearica,Balearic Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,ruewar1,ebird,Sylvia rueppelli,Rueppell's Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,subwar1,ebird,Sylvia cantillans,Subalpine Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,sarwar1,ebird,Sylvia melanocephala,Sardinian Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,laywar2,ebird,Parisoma layardi,Layard's Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,ruvwar2,ebird,Parisoma subcaeruleum,Rufous-vented Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,brnwar1,ebird,Parisoma lugens,Brown Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,banwar2,ebird,Parisoma boehmi,Banded Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,whtwar1,ebird,Poliolais lopezi,White-tailed Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,grawar1,ebird,Graueria vittata,Grauer's Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,grehyl1,ebird,Hylia prasina,Green Hylia,Passeriformes,Sylviidae (Old World Warblers)
bird,gobful1,ebird,Lioparus chrysotis,Golden-breasted Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,yeebab1,ebird,Chrysomma sinense,Yellow-eyed Babbler,Passeriformes,Sylviidae (Old World Warblers)
bird,jerbab1,ebird,Chrysomma altirostre,Jerdon's Babbler,Passeriformes,Sylviidae (Old World Warblers)
bird,rutbab1,ebird,Chrysomma poecilotis,Rufous-tailed Babbler,Passeriformes,Sylviidae (Old World Warblers)
bird,speful1,ebird,Fulvetta ruficapilla,Spectacled Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,indful1,ebird,Fulvetta danisi,Indochinese Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,chiful1,ebird,Fulvetta striaticollis,Chinese Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,whbful1,ebird,Fulvetta vinipectus,White-browed Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,taiful1,ebird,Fulvetta formosana,Taiwan Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,sttful1,ebird,Fulvetta cinereiceps,Gray-hooded Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,sttful2,ebird,Fulvetta manipurensis,Streak-throated Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,ludful1,ebird,Fulvetta ludlowi,Ludlow's Fulvetta,Passeriformes,Sylviidae (Old World Warblers)
bird,wbcwar1,ebird,Rhopophilus pekinensis,White-browed Chinese Warbler,Passeriformes,Sylviidae (Old World Warblers)
bird,wrenti,ebird,Chamaea fasciata,Wrentit,Passeriformes,Sylviidae (Old World Warblers)
bird,grepar1,ebird,Conostoma oemodium,Great Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,bropar1,ebird,Paradoxornis unicolor,Brown Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,gyhpar3,ebird,Paradoxornis gularis,Gray-headed Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,bkhpar1,ebird,Paradoxornis margaritae,Black-headed Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,thtpar1,ebird,Paradoxornis paradoxus,Three-toed Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,blbpar2,ebird,Paradoxornis flavirostris,Black-breasted Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,spbpar1,ebird,Paradoxornis guttaticollis,Spot-breasted Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,spepar2,ebird,Paradoxornis conspicillatus,Spectacled Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
bird,vitpar1,ebird,Paradoxornis webbianus,Vinous-throated Parrotbill,Passeriformes,Sylviidae (Old World Warblers)
