source,Kingdom,Subkingdom,superdivision,Phylum,subdivision,Superclass,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Opheodrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Phyllorhynchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Pituophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Pseudoficimia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Rhinocheilus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Salvadora
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Scaphiodontophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Senticolis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Sonora
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Spilotes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Stenorrhina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Stilosoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Symphimus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Sympholis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Tantilla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Tantillita
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,,Toluca
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Bitia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Cantoria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Cerberus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Enhydris
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Erpeton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Fordonia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Gerarda
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Heurnia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Homalopsis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Homalopsinae,Myron
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Adelophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Afronatrix
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Amphiesma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Amphiesmoides
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Anoplohydrus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Aspidura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Atretium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Balanophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Blythia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Brachyorrhos
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Clonophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Elapoidis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Haplocercus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Hydrablables
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Hydraethiops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Iguanognathus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Limnophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Lycognathophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Macropisthodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Natriciteres
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Natrix
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Nerodia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Opisthotropis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Oxyrhabdium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Pararhabdophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Regina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Rhabdophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Rhabdops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Seminatrix
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Sinonatrix
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Storeria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Tetralepis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Thamnophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Trachischium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Tropidoclonion
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Tropidonophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Virginia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Xenochrophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Natricinae,Xylophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Adelphicos
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Alsophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Amastridium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Antillophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Apostolepis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Arrhyton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Atractus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Calamodontophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Carphophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Cercophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Chersodromus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Clelia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Coniophanes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Conophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Contia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Crisantophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Cryophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Darlingtonia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Diadophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Diaphorolepis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Dipsas
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Ditaxodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Drepanoides
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Echinanthera
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Elapomorphus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Emmochliophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Enulius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Eridiphas
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Serpentes ,  Alethinophidia ,Colubridae,Xenodontinae,Erythrolamprus
